name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes,geometry,out_degree,in_degree,degree
,960,80650128,,,,,,,-96.721386,43.581935,,,,POINT(-96.721386 43.581935),5.0,5.0,10.0
,961,80650143,,,,,,,-96.680106,43.513389,,,,POINT(-96.680106 43.513389),3.0,3.0,6.0
,962,80650156,,,,,,,-96.680332,43.510993,,,,POINT(-96.680332 43.510993),3.0,3.0,6.0
,963,80652728,,,,,,,-96.7640469,43.5873952,,,,POINT(-96.7640469 43.5873952),3.0,3.0,6.0
,964,462190891,,,,,,,-96.763997,43.589867,,,,POINT(-96.763997 43.589867),1.0,1.0,2.0
,965,80652929,,,,,,,-96.8218251,43.5252597,,,,POINT(-96.8218251 43.5252597),3.0,3.0,6.0
,966,80652937,,,,,,,-96.82162,43.523349,,,,POINT(-96.82162 43.523349),4.0,4.0,8.0
,967,80652940,,,,,,,-96.796741,43.547502,,,,POINT(-96.796741 43.547502),3.0,3.0,6.0
,968,80652941,,,,,,,-96.796754,43.549029,,,,POINT(-96.796754 43.549029),4.0,4.0,8.0
,969,80652947,,,,,,,-96.796519,43.550444,,,,POINT(-96.796519 43.550444),3.0,3.0,6.0
,970,80652948,,,,,,,-96.796503,43.551063,,,,POINT(-96.796503 43.551063),3.0,3.0,6.0
,971,80652949,,,,,,,-96.796508,43.551563,,,,POINT(-96.796508 43.551563),3.0,3.0,6.0
,972,80652950,,,,,,,-96.796519,43.552047,,,,POINT(-96.796519 43.552047),4.0,4.0,8.0
,973,80652955,,,,,,,-96.796364,43.55254,,,,POINT(-96.796364 43.55254),4.0,4.0,8.0
,974,3066140884,,,,,,,-96.7399661,43.5588051,,,,POINT(-96.7399661 43.5588051),3.0,3.0,6.0
,975,80652986,,,,,,,-96.7436878,43.558464,,,,POINT(-96.7436878 43.558464),3.0,3.0,6.0
,976,3066140878,,,,,,,-96.7453902,43.5584638,,,,POINT(-96.7453902 43.5584638),3.0,3.0,6.0
,977,80652990,,,,,,,-96.7466936,43.5584612,,,,POINT(-96.7466936 43.5584612),4.0,4.0,8.0
,980,80653118,,,,,,,-96.737134,43.5585232,,,,POINT(-96.737134 43.5585232),3.0,3.0,6.0
,981,80653120,,,,,,,-96.738537,43.558517,,,,POINT(-96.738537 43.558517),3.0,3.0,6.0
,982,80653122,,,,,,,-96.6847889,43.502387,,,,POINT(-96.6847889 43.502387),3.0,3.0,6.0
,983,1351536742,,,,,,,-96.6847789,43.5003644,,,,POINT(-96.6847789 43.5003644),2.0,2.0,4.0
,984,80653127,,,,,,,-96.788033,43.538449,,,,POINT(-96.788033 43.538449),3.0,3.0,6.0
,985,80653133,,,,,,,-96.786025,43.538459,,,,POINT(-96.786025 43.538459),4.0,4.0,8.0
,986,80653137,,,,,,,-96.806336,43.540323,,,,POINT(-96.806336 43.540323),3.0,3.0,6.0
,987,80653143,,,,,,,-96.807972,43.540341,,,,POINT(-96.807972 43.540341),2.0,2.0,4.0
,988,80653148,,,,,,,-96.781589,43.53842,,,,POINT(-96.781589 43.53842),3.0,3.0,6.0
,989,80653150,,,,,,,-96.782508,43.538636,,,,POINT(-96.782508 43.538636),3.0,3.0,6.0
,990,80653162,,,,,,,-96.783417,43.538513,,,,POINT(-96.783417 43.538513),3.0,3.0,6.0
,991,80653170,,,,,,,-96.785276,43.538406,,,,POINT(-96.785276 43.538406),4.0,4.0,8.0
,992,80653172,,,,,,,-96.786026,43.538398,,,,POINT(-96.786026 43.538398),4.0,4.0,8.0
,993,80653175,,,,,,,-96.714529,43.521614,,,,POINT(-96.714529 43.521614),3.0,3.0,6.0
,994,80653177,,,,,,,-96.713547,43.520861,,,,POINT(-96.713547 43.520861),3.0,3.0,6.0
,995,80653179,,,,,,,-96.712071,43.519667,,,,POINT(-96.712071 43.519667),3.0,3.0,6.0
,996,10865199727,,,,,,,-96.7113841,43.5193829,,,,POINT(-96.7113841 43.5193829),2.0,2.0,4.0
,997,80653201,,,,,,,-96.7611788,43.6054482,,,,POINT(-96.7611788 43.6054482),2.0,2.0,4.0
,998,80653203,,,,,,,-96.7611773,43.6062271,,,,POINT(-96.7611773 43.6062271),3.0,3.0,6.0
,999,80653205,,,,,,,-96.7611923,43.6075838,,,,POINT(-96.7611923 43.6075838),3.0,3.0,6.0
,1000,5082761172,,,,,,,-96.7611965,43.6092024,,,,POINT(-96.7611965 43.6092024),4.0,4.0,8.0
,1001,616070041,,,,,,,-96.7612308,43.6124555,,,,POINT(-96.7612308 43.6124555),2.0,2.0,4.0
,1002,80653308,,,,,,,-96.755227,43.535042,,,,POINT(-96.755227 43.535042),3.0,3.0,6.0
,1003,80653313,,,,,,,-96.754358,43.534632,,,,POINT(-96.754358 43.534632),3.0,3.0,6.0
,1004,80653318,,,,,,,-96.751245,43.5339891,,,,POINT(-96.751245 43.5339891),3.0,3.0,6.0
,1005,80653328,,,,,,,-96.7529604,43.5342604,,,,POINT(-96.7529604 43.5342604),3.0,3.0,6.0
,1006,80653334,,,,,,,-96.726314,43.533969,,,,POINT(-96.726314 43.533969),3.0,3.0,6.0
,1007,80653336,,,,,,,-96.7275539,43.5339755,,,,POINT(-96.7275539 43.5339755),4.0,4.0,8.0
,1008,80653338,,,,,,,-96.7287953,43.5339724,,,,POINT(-96.7287953 43.5339724),4.0,4.0,8.0
,1009,80653340,,,,,,,-96.7300393,43.5339748,,,,POINT(-96.7300393 43.5339748),4.0,4.0,8.0
,1010,80653342,,,,,,,-96.7313041,43.5339803,,,,POINT(-96.7313041 43.5339803),4.0,4.0,8.0
,1011,80653346,,,,,,,-96.7325651,43.533975,,,,POINT(-96.7325651 43.533975),4.0,4.0,8.0
,1012,80653348,,,,,,,-96.7337949,43.5339697,,,,POINT(-96.7337949 43.5339697),4.0,4.0,8.0
,1013,80653351,,,,,,,-96.7350223,43.5339672,,,,POINT(-96.7350223 43.5339672),5.0,5.0,10.0
,1014,80653353,,,,,,,-96.7362698,43.5339649,,,,POINT(-96.7362698 43.5339649),5.0,5.0,10.0
,1015,80653355,,,,,,,-96.7375186,43.5339692,,,,POINT(-96.7375186 43.5339692),5.0,5.0,10.0
,1016,80653358,,,,,,,-96.73876,43.533961,,,,POINT(-96.73876 43.533961),4.0,4.0,8.0
,1017,80653360,,,,,,,-96.74001,43.533958,,,,POINT(-96.74001 43.533958),4.0,4.0,8.0
,1018,80653361,,,,,,,-96.7412675,43.5339598,,,,POINT(-96.7412675 43.5339598),3.0,3.0,6.0
,1019,80653373,,,,,,,-96.7248049,43.5976245,,,,POINT(-96.7248049 43.5976245),2.0,2.0,4.0
,1020,80653375,,,,,,,-96.7235426,43.5976242,,,,POINT(-96.7235426 43.5976242),3.0,3.0,6.0
,1021,80653412,,,,,,,-96.7113211,43.5981684,,,,POINT(-96.7113211 43.5981684),3.0,3.0,6.0
,1022,80653421,,,,,,,-96.7100161,43.5015498,,,,POINT(-96.7100161 43.5015498),3.0,3.0,6.0
,1023,80653430,,,,,,,-96.7091106,43.501772,,,,POINT(-96.7091106 43.501772),3.0,3.0,6.0
,1024,80653439,,,,,,,-96.7082905,43.502091,,,,POINT(-96.7082905 43.502091),3.0,3.0,6.0
,1025,80653443,,,,,,,-96.698891,43.501199,,,,POINT(-96.698891 43.501199),3.0,3.0,6.0
,1026,80653445,turning_circle,,,turning_circle,,,-96.697764,43.501203,,,,POINT(-96.697764 43.501203),2.0,2.0,4.0
,1027,80670962,,,,,,,-96.70343,43.5012379,,,,POINT(-96.70343 43.5012379),4.0,4.0,8.0
,1028,80653447,,,,,,,-96.705956,43.501233,,,,POINT(-96.705956 43.501233),3.0,3.0,6.0
,1029,7427762402,,,,,,,-96.7343,43.5512086,,,,POINT(-96.7343 43.5512086),3.0,3.0,6.0
,1030,11504837526,,,,,,,-96.7343057,43.5525186,,,,POINT(-96.7343057 43.5525186),3.0,3.0,6.0
,1031,80653467,,,,,,,-96.734313,43.553825,,,,POINT(-96.734313 43.553825),3.0,3.0,6.0
,1032,80653469,,,,,,,-96.734313,43.555116,,,,POINT(-96.734313 43.555116),4.0,4.0,8.0
,1033,80653473,,,,,,,-96.7343435,43.5577411,,,,POINT(-96.7343435 43.5577411),4.0,4.0,8.0
,1034,80653475,,,,,,,-96.7343615,43.5590276,,,,POINT(-96.7343615 43.5590276),4.0,4.0,8.0
,1035,80653477,,,,,,,-96.7343798,43.5602879,,,,POINT(-96.7343798 43.5602879),4.0,4.0,8.0
,1036,80653479,,,,,,,-96.734389,43.5615379,,,,POINT(-96.734389 43.5615379),3.0,3.0,6.0
,1037,80653487,,,,,,,-96.733833,43.562088,,,,POINT(-96.733833 43.562088),3.0,3.0,6.0
,1038,80653489,,,,,,,-96.733847,43.56305,,,,POINT(-96.733847 43.56305),3.0,3.0,6.0
,1039,80653491,,,,,,,-96.733833,43.563959,,,,POINT(-96.733833 43.563959),4.0,4.0,8.0
,1040,2447712067,,,,,,,-96.7338298,43.5641231,,,,POINT(-96.7338298 43.5641231),2.0,2.0,4.0
,1041,80653497,turning_circle,,,turning_circle,,,-96.699283,43.511099,,,,POINT(-96.699283 43.511099),1.0,1.0,2.0
,1042,80653499,,,,,,,-96.699347,43.510665,,,,POINT(-96.699347 43.510665),3.0,3.0,6.0
,1043,80653502,,,,,,,-96.699574,43.509747,,,,POINT(-96.699574 43.509747),3.0,3.0,6.0
,1044,80653504,,,,,,,-96.715521,43.505393,,,,POINT(-96.715521 43.505393),3.0,3.0,6.0
,1045,80653512,turning_circle,,,turning_circle,,,-96.7160544,43.5061117,,,,POINT(-96.7160544 43.5061117),1.0,1.0,2.0
,1046,80653515,,,,,,,-96.684186,43.530123,,,,POINT(-96.684186 43.530123),3.0,3.0,6.0
,1047,80653523,,,,,,,-96.6836271,43.5293171,,,,POINT(-96.6836271 43.5293171),3.0,3.0,6.0
,1048,80653524,,,,,,,-96.681339,43.51841,,,,POINT(-96.681339 43.51841),3.0,3.0,6.0
,1049,80653544,,,,,,,-96.680128,43.516454,,,,POINT(-96.680128 43.516454),3.0,3.0,6.0
,1050,80653551,,,,,,,-96.6813419,43.5164075,,,,POINT(-96.6813419 43.5164075),3.0,3.0,6.0
,1051,1341640405,turning_circle,,,turning_circle,,,-96.8183453,43.5413427,,,,POINT(-96.8183453 43.5413427),1.0,1.0,2.0
,1052,80653558,,,,,,,-96.818802,43.5409684,,,,POINT(-96.818802 43.5409684),4.0,4.0,8.0
,1053,80653560,,,,,,,-96.663136,43.562332,,,,POINT(-96.663136 43.562332),3.0,3.0,6.0
,1054,80653573,,,,,,,-96.663466,43.562945,,,,POINT(-96.663466 43.562945),1.0,1.0,2.0
,1055,80792255,,,,,,,-96.6217861,43.5728502,,,,POINT(-96.6217861 43.5728502),3.0,3.0,6.0
,1056,80653784,,,,,,,-96.6243889,43.5728586,,,,POINT(-96.6243889 43.5728586),3.0,3.0,6.0
,1057,80653847,,,,,,,-96.7454128,43.5472553,,,,POINT(-96.7454128 43.5472553),4.0,4.0,8.0
,1058,80653849,,,,,,,-96.7454077,43.5459548,,,,POINT(-96.7454077 43.5459548),4.0,4.0,8.0
,1059,80653853,,,,,,,-96.7453973,43.5446473,,,,POINT(-96.7453973 43.5446473),4.0,4.0,8.0
,1060,2442584801,,,,,,,-96.745394,43.5444017,,,,POINT(-96.745394 43.5444017),1.0,1.0,2.0
,1061,80653858,,,,,,,-96.7736474,43.5040109,,,,POINT(-96.7736474 43.5040109),4.0,4.0,8.0
,1062,80653860,turning_circle,,,turning_circle,,,-96.7730981,43.5026027,,,,POINT(-96.7730981 43.5026027),1.0,1.0,2.0
,1063,80654090,,,,,,,-96.691535,43.5075392,,,,POINT(-96.691535 43.5075392),3.0,3.0,6.0
,1064,80654096,,,,,,,-96.692901,43.505759,,,,POINT(-96.692901 43.505759),3.0,3.0,6.0
,1065,80654098,,,,,,,-96.69392,43.504819,,,,POINT(-96.69392 43.504819),3.0,3.0,6.0
,1066,80654104,,,,,,,-96.694469,43.504188,,,,POINT(-96.694469 43.504188),3.0,3.0,6.0
,1067,80654106,,,,,,,-96.695233,43.503413,,,,POINT(-96.695233 43.503413),3.0,3.0,6.0
,1068,80654110,,,,,,,-96.6958393,43.5026699,,,,POINT(-96.6958393 43.5026699),3.0,3.0,6.0
,1069,80654117,,,,,,,-96.6968996,43.5003576,,,,POINT(-96.6968996 43.5003576),2.0,2.0,4.0
,1070,80654262,,,,,,,-96.735754,43.56414,,,,POINT(-96.735754 43.56414),3.0,3.0,6.0
,1071,80654274,,,,,,,-96.734453,43.565936,,,,POINT(-96.734453 43.565936),4.0,4.0,8.0
,1072,80654282,,,,,,,-96.7324042,43.5684056,,,,POINT(-96.7324042 43.5684056),3.0,3.0,6.0
,1073,80654319,,,,,,,-96.756119,43.520119,,,,POINT(-96.756119 43.520119),3.0,3.0,6.0
,1074,80654321,,,,,,,-96.757377,43.520109,,,,POINT(-96.757377 43.520109),3.0,3.0,6.0
,1075,80654325,,,,,,,-96.796494,43.520724,,,,POINT(-96.796494 43.520724),3.0,3.0,6.0
,1076,80654351,,,,,,,-96.800897,43.519878,,,,POINT(-96.800897 43.519878),3.0,3.0,6.0
,1077,80654356,,,,,,,-96.7325394,43.5203335,,,,POINT(-96.7325394 43.5203335),3.0,3.0,6.0
,1078,80654358,,,,,,,-96.7337656,43.5203284,,,,POINT(-96.7337656 43.5203284),4.0,4.0,8.0
,1079,80654360,,,,,,,-96.7350189,43.5203377,,,,POINT(-96.7350189 43.5203377),3.0,3.0,6.0
,1080,80654365,,,,,,,-96.787804,43.5196,,,,POINT(-96.787804 43.5196),2.0,2.0,4.0
,1081,80654367,,,,,,,-96.78991,43.519589,,,,POINT(-96.78991 43.519589),3.0,3.0,6.0
,1082,80654369,,,,,,,-96.790881,43.519593,,,,POINT(-96.790881 43.519593),3.0,3.0,6.0
,1083,80654373,,,,,,,-96.8128375,43.5198679,,,,POINT(-96.8128375 43.5198679),2.0,2.0,4.0
,1084,80654393,,,,,,,-96.81509,43.519936,,,,POINT(-96.81509 43.519936),3.0,3.0,6.0
,1085,80654394,,,,,,,-96.7611943,43.524911,,,,POINT(-96.7611943 43.524911),3.0,3.0,6.0
,1086,80654402,,,,,,,-96.759596,43.524315,,,,POINT(-96.759596 43.524315),3.0,3.0,6.0
,1087,80654405,,,,,,,-96.758846,43.523939,,,,POINT(-96.758846 43.523939),3.0,3.0,6.0
,1088,80654407,,,,,,,-96.758066,43.523526,,,,POINT(-96.758066 43.523526),3.0,3.0,6.0
,1089,80654414,,,,,,,-96.757208,43.522115,,,,POINT(-96.757208 43.522115),3.0,3.0,6.0
,1090,80654419,,,,,,,-96.795155,43.521664,,,,POINT(-96.795155 43.521664),2.0,2.0,4.0
,1091,80654456,,,,,,,-96.794213,43.521695,,,,POINT(-96.794213 43.521695),3.0,3.0,6.0
,1092,80654658,,,,,,,-96.807813,43.545143,,,,POINT(-96.807813 43.545143),3.0,3.0,6.0
,1093,80654671,,,,,,,-96.804317,43.54575,,,,POINT(-96.804317 43.54575),3.0,3.0,6.0
,1094,80654725,,,,,,,-96.7658497,43.5450639,,,,POINT(-96.7658497 43.5450639),3.0,3.0,6.0
,1095,80654733,,,,,,,-96.763168,43.5459206,,,,POINT(-96.763168 43.5459206),3.0,3.0,6.0
,1096,80654736,,,,,,,-96.7495445,43.5449544,,,,POINT(-96.7495445 43.5449544),3.0,3.0,6.0
,1097,80654739,,,,,,,-96.7512165,43.5449465,,,,POINT(-96.7512165 43.5449465),4.0,4.0,8.0
,1098,80654847,turning_circle,,,turning_circle,,,-96.805173,43.522549,,,,POINT(-96.805173 43.522549),1.0,1.0,2.0
,1099,80654851,,,,,,,-96.8053131,43.5234088,,,,POINT(-96.8053131 43.5234088),4.0,4.0,8.0
,1100,2379633607,,,,,,,-96.7879217,43.5793915,,,,POINT(-96.7879217 43.5793915),3.0,3.0,6.0
,1101,80654869,,,,,,,-96.789372,43.579711,,,,POINT(-96.789372 43.579711),4.0,4.0,8.0
,1102,80654871,,,,,,,-96.6926482,43.5355035,,,,POINT(-96.6926482 43.5355035),2.0,2.0,4.0
,1103,80654873,turning_circle,,,turning_circle,,,-96.692699,43.533814,,,,POINT(-96.692699 43.533814),1.0,1.0,2.0
,1104,80654897,,,,,,,-96.708489,43.5772733,,,,POINT(-96.708489 43.5772733),3.0,3.0,6.0
,1105,80654901,,,,,,,-96.764103,43.525292,,,,POINT(-96.764103 43.525292),3.0,3.0,6.0
,1106,80654929,,,,,,,-96.764194,43.524278,,,,POINT(-96.764194 43.524278),3.0,3.0,6.0
,1107,80654933,,,,,,,-96.6374247,43.5583162,,,,POINT(-96.6374247 43.5583162),3.0,3.0,6.0
,1108,80654935,turning_circle,,,turning_circle,,,-96.6374278,43.5593039,,,,POINT(-96.6374278 43.5593039),1.0,1.0,2.0
,1109,80654945,,,,,,,-96.6487922,43.529422,,,,POINT(-96.6487922 43.529422),3.0,3.0,6.0
,1110,2458849092,,,,,,,-96.6487979,43.5285792,,,,POINT(-96.6487979 43.5285792),3.0,3.0,6.0
,1111,10268356658,,,,,,,-96.6487977,43.5275632,,,,POINT(-96.6487977 43.5275632),3.0,3.0,6.0
,1112,1375318276,,,,,,,-96.6478191,43.5270179,,,,POINT(-96.6478191 43.5270179),4.0,4.0,8.0
,1113,80654949,,,,,,,-96.7658788,43.5017791,,,,POINT(-96.7658788 43.5017791),3.0,3.0,6.0
,1114,80654967,,,,,,,-96.7677258,43.5005936,,,,POINT(-96.7677258 43.5005936),1.0,1.0,2.0
,1115,80654970,,,,,,,-96.6616954,43.5622565,,,,POINT(-96.6616954 43.5622565),3.0,3.0,6.0
,1116,80654982,,,,,,,-96.6657878,43.5622283,,,,POINT(-96.6657878 43.5622283),1.0,1.0,2.0
,1117,3097665152,,,,,,,-96.822121,43.543859,,,,POINT(-96.822121 43.543859),3.0,3.0,6.0
,1118,80655001,,,,,,,-96.822306,43.542761,,,,POINT(-96.822306 43.542761),4.0,4.0,8.0
,1119,80655055,,,,,,,-96.812205,43.528069,,,,POINT(-96.812205 43.528069),3.0,3.0,6.0
,1120,80655065,turning_circle,,,turning_circle,,,-96.8127052,43.5287751,,,,POINT(-96.8127052 43.5287751),2.0,2.0,4.0
,1121,80655068,,,,,,,-96.8229451,43.5252617,,,,POINT(-96.8229451 43.5252617),3.0,3.0,6.0
,1122,80655071,,,,,,,-96.8227611,43.5232518,,,,POINT(-96.8227611 43.5232518),4.0,4.0,8.0
,1123,1341640334,,,,,,,-96.8228919,43.5188482,,,,POINT(-96.8228919 43.5188482),3.0,3.0,6.0
,1124,80655077,,,,,,,-96.8230868,43.5220848,,,,POINT(-96.8230868 43.5220848),4.0,4.0,8.0
,1125,80655231,,,,,,,-96.8066105,43.508881,,,,POINT(-96.8066105 43.508881),4.0,4.0,8.0
,1126,80655255,,,,,,,-96.8083834,43.5086739,,,,POINT(-96.8083834 43.5086739),4.0,4.0,8.0
,1127,80655266,,,,,,,-96.7580309,43.5096168,,,,POINT(-96.7580309 43.5096168),3.0,3.0,6.0
,1128,80655278,turning_circle,,,turning_circle,,,-96.7589755,43.5091497,,,,POINT(-96.7589755 43.5091497),1.0,1.0,2.0
,1129,80655281,,,,,,,-96.8183243,43.5397887,,,,POINT(-96.8183243 43.5397887),4.0,4.0,8.0
,1130,80655299,,,,,,,-96.8183243,43.539012,,,,POINT(-96.8183243 43.539012),4.0,4.0,8.0
,1131,80655304,,,,,,,-96.804008,43.502001,,,,POINT(-96.804008 43.502001),3.0,3.0,6.0
,1132,80655317,,,,,,,-96.803761,43.500921,,,,POINT(-96.803761 43.500921),3.0,3.0,6.0
,1133,80655320,,,,,,,-96.7563629,43.5530467,,,,POINT(-96.7563629 43.5530467),2.0,2.0,4.0
,1134,80655322,,,,,,,-96.7562314,43.5538453,,,,POINT(-96.7562314 43.5538453),3.0,2.0,5.0
,1135,8912910951,,,,,,,-96.7562314,43.5539421,,,,POINT(-96.7562314 43.5539421),2.0,3.0,5.0
,1136,80655324,,,,,,,-96.7562312,43.5548004,,,,POINT(-96.7562312 43.5548004),3.0,3.0,6.0
,1137,80655326,,,,,,,-96.7562398,43.5575027,,,,POINT(-96.7562398 43.5575027),5.0,5.0,10.0
,1138,80653003,,,,,,,-96.7562468,43.5584209,,,,POINT(-96.7562468 43.5584209),4.0,4.0,8.0
,1139,80655328,,,,,,,-96.75625,43.5593265,,,,POINT(-96.75625 43.5593265),3.0,3.0,6.0
,1140,80655330,,,,,,,-96.7562487,43.5602404,,,,POINT(-96.7562487 43.5602404),4.0,4.0,8.0
,1141,80655332,,,,,,,-96.7562532,43.5611475,,,,POINT(-96.7562532 43.5611475),4.0,4.0,8.0
,1142,80655334,,,,,,,-96.7562538,43.5620508,,,,POINT(-96.7562538 43.5620508),4.0,4.0,8.0
,1143,80655336,,,,,,,-96.7562603,43.5638194,,,,POINT(-96.7562603 43.5638194),2.0,2.0,4.0
,1144,80655371,,,,,,,-96.6911669,43.5201979,,,,POINT(-96.6911669 43.5201979),1.0,1.0,2.0
,1145,80655373,,,,,,,-96.6906531,43.5201996,,,,POINT(-96.6906531 43.5201996),3.0,3.0,6.0
,1146,80655375,,,,,,,-96.689598,43.520203,,,,POINT(-96.689598 43.520203),4.0,4.0,8.0
,1147,80655458,,,,,,,-96.79927,43.537231,,,,POINT(-96.79927 43.537231),3.0,3.0,6.0
,1148,80655460,,,,,,,-96.799269,43.538009,,,,POINT(-96.799269 43.538009),3.0,3.0,6.0
,1149,80655461,,,,,,,-96.799202,43.538292,,,,POINT(-96.799202 43.538292),3.0,3.0,6.0
,1150,80655462,,,,,,,-96.798942,43.53887,,,,POINT(-96.798942 43.53887),3.0,3.0,6.0
,1151,80655469,,,,,,,-96.798739,43.539528,,,,POINT(-96.798739 43.539528),3.0,3.0,6.0
,1152,80655471,,,,,,,-96.798729,43.53978,,,,POINT(-96.798729 43.53978),3.0,3.0,6.0
,1153,80655473,,,,,,,-96.798733,43.540252,,,,POINT(-96.798733 43.540252),3.0,3.0,6.0
,1154,80724941,,,,,,,-96.769856,43.501963,,,,POINT(-96.769856 43.501963),3.0,3.0,6.0
,1155,80655493,,,,,,,-96.768907,43.5035,,,,POINT(-96.768907 43.5035),4.0,4.0,8.0
,1156,8713380741,,,,,,,-96.730443,43.568405,,,,POINT(-96.730443 43.568405),1.0,1.0,2.0
,1157,7843906107,traffic_signals,,signal,traffic_signals,,,-96.7310636,43.5684012,,,,POINT(-96.7310636 43.5684012),2.0,2.0,4.0
,1158,80655498,,,,,,,-96.7312046,43.5684004,,,,POINT(-96.7312046 43.5684004),3.0,3.0,6.0
,1159,1341817016,,,,,,,-96.7313849,43.5684004,,,,POINT(-96.7313849 43.5684004),3.0,3.0,6.0
,1160,7843906106,traffic_signals,,signal,traffic_signals,,,-96.7316126,43.5684032,,,,POINT(-96.7316126 43.5684032),2.0,2.0,4.0
,1161,80655512,,,,,,,-96.7386462,43.5710597,,,,POINT(-96.7386462 43.5710597),3.0,3.0,6.0
,1162,80655515,,,,,,,-96.7421171,43.5728822,,,,POINT(-96.7421171 43.5728822),2.0,2.0,4.0
,1163,80655524,,,,,,,-96.639025,43.539893,,,,POINT(-96.639025 43.539893),3.0,3.0,6.0
,1164,80655528,,,,,,,-96.63913,43.539092,,,,POINT(-96.63913 43.539092),3.0,3.0,6.0
,1165,80655529,,,,,,,-96.639074,43.537398,,,,POINT(-96.639074 43.537398),3.0,3.0,6.0
,1166,80655531,,,,,,,-96.7526332,43.5550422,,,,POINT(-96.7526332 43.5550422),3.0,3.0,6.0
,1167,80655534,,,,,,,-96.751661,43.555801,,,,POINT(-96.751661 43.555801),3.0,3.0,6.0
,1168,80655536,,,,,,,-96.7512618,43.5561156,,,,POINT(-96.7512618 43.5561156),3.0,3.0,6.0
,1169,80655540,,,,,,,-96.6229314,43.5148424,,,,POINT(-96.6229314 43.5148424),3.0,3.0,6.0
,1170,80655571,,,,,,,-96.6230212,43.5178063,,,,POINT(-96.6230212 43.5178063),3.0,3.0,6.0
,1171,80655579,,,,,,,-96.7112021,43.6078325,,,,POINT(-96.7112021 43.6078325),2.0,2.0,4.0
,1172,2387585984,,,,,,,-96.7095998,43.6077772,,,,POINT(-96.7095998 43.6077772),3.0,3.0,6.0
,1173,11730767352,,,,,,,-96.7000807,43.6080483,,,,POINT(-96.7000807 43.6080483),2.0,2.0,4.0
,1174,80655610,,,,,,,-96.783056,43.516209,,,,POINT(-96.783056 43.516209),3.0,3.0,6.0
,1175,80655612,,,,,,,-96.783051,43.514899,,,,POINT(-96.783051 43.514899),2.0,2.0,4.0
,1176,80655616,,,,,,,-96.735866,43.563055,,,,POINT(-96.735866 43.563055),2.0,2.0,4.0
,1177,80655618,,,,,,,-96.728406,43.56285,,,,POINT(-96.728406 43.56285),3.0,3.0,6.0
,1178,80655620,,,,,,,-96.729901,43.562847,,,,POINT(-96.729901 43.562847),4.0,4.0,8.0
,1179,80655622,,,,,,,-96.7312804,43.5628496,,,,POINT(-96.7312804 43.5628496),2.0,2.0,4.0
,1180,80661261,,,,,,,-96.7642275,43.5221106,,,,POINT(-96.7642275 43.5221106),4.0,4.0,8.0
,1181,80661269,,,,,,,-96.764126,43.521021,,,,POINT(-96.764126 43.521021),3.0,3.0,6.0
,1182,80661275,,,,,,,-96.763881,43.521016,,,,POINT(-96.763881 43.521016),2.0,2.0,4.0
,1183,80661295,,,,,,,-96.7655846,43.5189192,,,,POINT(-96.7655846 43.5189192),3.0,3.0,6.0
,1184,80661297,,,,,,,-96.7655891,43.5185379,,,,POINT(-96.7655891 43.5185379),1.0,1.0,2.0
,1185,80661302,,,,,,,-96.7585233,43.5122404,,,,POINT(-96.7585233 43.5122404),3.0,3.0,6.0
,1186,80661303,,,,,,,-96.758217,43.51246,,,,POINT(-96.758217 43.51246),3.0,3.0,6.0
,1187,80661311,,,,,,,-96.758071,43.5138,,,,POINT(-96.758071 43.5138),3.0,3.0,6.0
,1188,80661313,,,,,,,-96.7580729,43.5148304,,,,POINT(-96.7580729 43.5148304),3.0,3.0,6.0
,1189,80661319,,,,,,,-96.781107,43.537003,,,,POINT(-96.781107 43.537003),1.0,1.0,2.0
,1190,80661321,,,,,,,-96.781609,43.53701,,,,POINT(-96.781609 43.53701),3.0,3.0,6.0
,1191,80661342,,,,,,,-96.785163,43.537075,,,,POINT(-96.785163 43.537075),3.0,3.0,6.0
,1192,80661348,,,,,,,-96.6646211,43.5564075,,,,POINT(-96.6646211 43.5564075),3.0,3.0,6.0
,1193,80661356,,,,,,,-96.663558,43.556145,,,,POINT(-96.663558 43.556145),3.0,3.0,6.0
,1194,80661364,,,,,,,-96.6619482,43.5555982,,,,POINT(-96.6619482 43.5555982),3.0,3.0,6.0
,1195,80661368,,,,,,,-96.7544693,43.5475773,,,,POINT(-96.7544693 43.5475773),3.0,3.0,6.0
,1196,80661372,,,,,,,-96.7544871,43.5511608,,,,POINT(-96.7544871 43.5511608),3.0,3.0,6.0
,1197,80653001,,,,,,,-96.754988,43.5584194,,,,POINT(-96.754988 43.5584194),3.0,3.0,6.0
,1198,80661377,,,,,,,-96.7549921,43.5602422,,,,POINT(-96.7549921 43.5602422),4.0,4.0,8.0
,1199,80661379,,,,,,,-96.7549929,43.5611481,,,,POINT(-96.7549929 43.5611481),3.0,3.0,6.0
,1200,80661390,,,,,,,-96.7545903,43.5617838,,,,POINT(-96.7545903 43.5617838),3.0,3.0,6.0
,1201,80661432,,,,,,,-96.7107386,43.6126582,,,,POINT(-96.7107386 43.6126582),3.0,3.0,6.0
,1202,80661436,,,,,,,-96.7073848,43.6126605,,,,POINT(-96.7073848 43.6126605),4.0,4.0,8.0
