pair,from_node,to_node,geometry,fftt,cost,link_type_name
"(10023, 10001)",5948,5404,"LINESTRING (-96.7311335 43.5091978, -96.7275601 43.5113713)",0.19079,0.0379365454161333,motorway
"(10023, 10001)",5404,741,"LINESTRING (-96.7275601 43.5113713, -96.7166185 43.5139681)",0.5372134615384615,0.0925765841897921,motorway
"(10023, 10001)",741,742,"LINESTRING (-96.7166185 43.5139681, -96.713277 43.5142535)",0.136425,0.0271266481911839,motorway
"(10023, 10001)",742,7035,"LINESTRING (-96.713277 43.5142535, -96.7118469 43.5142795)",0.05782,0.0114968869225893,motorway
"(10023, 10001)",7035,5401,"LINESTRING (-96.7118469 43.5142795, -96.7072218 43.5169247)",0.2402049999999999,0.0477621882262293,motorway
"(10023, 10001)",5401,756,"LINESTRING (-96.7072218 43.5169247, -96.7035397 43.5237542)",0.4725980769230769,0.0814415847490275,motorway
"(10023, 10001)",756,7039,"LINESTRING (-96.7035397 43.5237542, -96.7015859 43.5278838)",0.2799346153846154,0.048240396684355,motorway
"(10023, 10001)",7039,7045,"LINESTRING (-96.7015859 43.5278838, -96.700144 43.5296758)",0.1332980769230769,0.02297090732847,motorway
"(10023, 10001)",7045,5394,"LINESTRING (-96.700144 43.5296758, -96.6988285 43.530796)",0.0944596153846153,0.0162779773074676,motorway
"(10023, 10001)",5394,5395,"LINESTRING (-96.6988285 43.530796, -96.6979336 43.5314935)",0.0611365384615384,0.0105354990244448,motorway
"(10023, 10001)",5395,5388,"LINESTRING (-96.6979336 43.5314935, -96.6964314 43.5326941)",0.104025,0.0179263549032522,motorway
"(10023, 10001)",5388,5389,"LINESTRING (-96.6964314 43.5326941, -96.6955895 43.5333643)",0.0581711538461538,0.010024482085824,motorway
"(10023, 10001)",5389,5390,"LINESTRING (-96.6955895 43.5333643, -96.693903 43.5415995)",0.5503788461538462,0.0948453403258478,motorway
"(10023, 10001)",5390,725,"LINESTRING (-96.693903 43.5415995, -96.6939481 43.5437938)",0.1406134615384615,0.0242315483365851,motorway
"(10023, 10001)",725,726,"LINESTRING (-96.6939481 43.5437938, -96.6936644 43.5458983)",0.117515,0.0233665974871686,motorway
"(10023, 10001)",726,805,"LINESTRING (-96.6936644 43.5458983, -96.6936653 43.546235)",0.0186999999999999,0.0037182944561124,motorway
"(10023, 10001)",805,7198,"LINESTRING (-96.6936653 43.546235, -96.6938388 43.5465207)",0.017565,0.0034926118781612,motorway
"(10023, 10001)",7198,6055,"LINESTRING (-96.6938388 43.5465207, -96.6940097 43.5466287)",0.00919,0.0018273329439397,motorway
"(10023, 10001)",6055,5417,"LINESTRING (-96.6940097 43.5466287, -96.6940867 43.5466604)",0.003575,0.0007108504107273,motorway
"(10023, 10001)",5417,8782,"LINESTRING (-96.6940867 43.5466604, -96.6941466 43.5466922)",0.002995,0.0005955236308051,motorway
"(10023, 10001)",8782,7963,"LINESTRING (-96.6941466 43.5466922, -96.6944363 43.5467537)",0.012295,0.002444728895075,motorway
"(10023, 10001)",7963,7192,"LINESTRING (-96.6944363 43.5467537, -96.6949467 43.5467538)",0.0515374999999999,0.0040990716691314,primary
"(10023, 10001)",7192,2444,"LINESTRING (-96.6949467 43.5467538, -96.6951802 43.546752)",0.023575,0.0018750543701144,primary
"(10023, 10001)",2444,8976,"LINESTRING (-96.6951802 43.546752, -96.6964232 43.5466846)",0.12545,0.0099777548560279,primary
"(10023, 10001)",8976,4026,"LINESTRING (-96.6964232 43.5466846, -96.696428 43.547572)",0.137175,0.0090919258826599,tertiary
"(10023, 10001)",4026,10001,"LINESTRING (-96.696428 43.547572, -96.6975434 43.5483445)",0.2486723204763332,0.0,centroid_connector_inward
"(10033, 10009)",10033,8249,"LINESTRING (-96.727535 43.5453421, -96.728306 43.5459922)",0.1906508489195415,0.0,centroid_connector_outward
"(10033, 10009)",8249,4516,"LINESTRING (-96.728306 43.5459922, -96.7297995 43.545994)",0.0904875,0.0119949793082878,primary
"(10033, 10009)",4516,2872,"LINESTRING (-96.7297995 43.545994, -96.7313035 43.5459983)",0.091125,0.0120794860004722,primary
"(10033, 10009)",2872,5056,"LINESTRING (-96.7313035 43.5459983, -96.732758 43.545997)",0.088125,0.0116818074490163,primary
"(10033, 10009)",5056,5241,"LINESTRING (-96.732758 43.545997, -96.734206 43.545989)",0.087735,0.0116301092373271,primary
"(10033, 10009)",5241,3000,"LINESTRING (-96.734206 43.545989, -96.7356491 43.5459824)",0.087435,0.0115903413821815,primary
"(10033, 10009)",3000,3914,"LINESTRING (-96.7356491 43.5459824, -96.737092 43.5459768)",0.08742,0.0115883529894242,primary
"(10033, 10009)",3914,5951,"LINESTRING (-96.737092 43.5459768, -96.7377471 43.5459751)",0.0396899999999999,0.0052612872357612,primary
"(10033, 10009)",5951,4912,"LINESTRING (-96.7377471 43.5459751, -96.7385065 43.5459732)",0.0460125,0.0060993947829545,primary
"(10033, 10009)",4912,8993,"LINESTRING (-96.7385065 43.5459732, -96.7412632 43.5439987)",0.4313375,0.0343067344377198,primary
"(10033, 10009)",8993,6819,"LINESTRING (-96.7412632 43.5439987, -96.7423305 43.5440339)",0.1077375,0.0085689785874954,primary
"(10033, 10009)",6819,6818,"LINESTRING (-96.7423305 43.5440339, -96.7431593 43.5440203)",0.0837125,0.00665813314775,primary
"(10033, 10009)",6818,6811,"LINESTRING (-96.7431593 43.5440203, -96.743466 43.5439714)",0.0317125,0.0025222762126088,primary
"(10033, 10009)",6811,8906,"LINESTRING (-96.743466 43.5439714, -96.7440337 43.5439682)",0.0573249999999999,0.0045593845924416,primary
"(10033, 10009)",8906,8238,"LINESTRING (-96.7440337 43.5439682, -96.7462244 43.5439573)",0.221225,0.0175952875091652,primary
"(10033, 10009)",8238,4567,"LINESTRING (-96.7462244 43.5439573, -96.7467717 43.5439597)",0.0552625,0.004395342189966,primary
"(10033, 10009)",4567,1910,"LINESTRING (-96.7467717 43.5439597, -96.7474597 43.5439544)",0.069475,0.0055257434724794,primary
"(10033, 10009)",1910,3597,"LINESTRING (-96.7474597 43.5439544, -96.7481596 43.543953)",0.070675,0.0056211863248288,primary
"(10033, 10009)",3597,3589,"LINESTRING (-96.7481596 43.543953, -96.7487053 43.543951)",0.0551125,0.0043834118334223,primary
"(10033, 10009)",3589,5096,"LINESTRING (-96.7487053 43.543951, -96.7495392 43.5439468)",0.0842125,0.0066979010028955,primary
"(10033, 10009)",5096,5085,"LINESTRING (-96.7495392 43.5439468, -96.7499396 43.5439471)",0.0404375,0.0032162252848994,primary
"(10033, 10009)",5085,2437,"LINESTRING (-96.7499396 43.5439471, -96.7512295 43.5439401)",0.1302625,0.0103605204618042,primary
"(10033, 10009)",2437,2124,"LINESTRING (-96.7512295 43.5439401, -96.752399 43.5439356)",0.1181,0.0093931673853877,primary
"(10033, 10009)",2124,4086,"LINESTRING (-96.752399 43.5439356, -96.7536111 43.5439308)",0.1224,0.0097351709396398,primary
"(10033, 10009)",4086,2230,"LINESTRING (-96.7536111 43.5439308, -96.7548417 43.5439261)",0.124275,0.0098843003964358,primary
"(10033, 10009)",2230,5173,"LINESTRING (-96.7548417 43.5439261, -96.756023 43.5439215)",0.1192874999999999,0.0094876160413585,primary
"(10033, 10009)",5173,1494,"LINESTRING (-96.756023 43.5439215, -96.7572055 43.5439169)",0.1194125,0.0094975580051449,primary
"(10033, 10009)",1494,4495,"LINESTRING (-96.7572055 43.5439169, -96.7583912 43.5439123)",0.1197375,0.0095234071109895,primary
"(10033, 10009)",4495,2644,"LINESTRING (-96.7583912 43.5439123, -96.7595712 43.5439077)",0.1191625,0.0094776740775721,primary
"(10033, 10009)",2644,6561,"LINESTRING (-96.7595712 43.5439077, -96.7611558 43.5439015)",0.1600124999999999,0.0127267078429666,primary
"(10033, 10009)",6561,6562,"LINESTRING (-96.7611558 43.5439015, -96.7641567 43.5439038)",0.2597571428571428,0.0241032970037406,primary
"(10033, 10009)",6562,8994,"LINESTRING (-96.7641567 43.5439038, -96.7658411 43.5439354)",0.1026075,0.0136016006561696,primary
"(10033, 10009)",8994,6833,"LINESTRING (-96.7658411 43.5439354, -96.7702066 43.5440105)",0.2645774999999999,0.0350722656492723,primary
"(10033, 10009)",6833,6834,"LINESTRING (-96.7702066 43.5440105, -96.7713867 43.5440105)",0.071505,0.0094786682739508,primary
"(10033, 10009)",6834,8965,"LINESTRING (-96.7713867 43.5440105, -96.77436 43.5439457)",0.18018,0.0238845738004399,primary
"(10033, 10009)",8965,6836,"LINESTRING (-96.77436 43.5439457, -96.7775291 43.5440169)",0.1920075,0.0254524214895547,primary
"(10033, 10009)",6836,6837,"LINESTRING (-96.7775291 43.5440169, -96.7783632 43.5440105)",0.0505425,0.0066998893956528,primary
"(10033, 10009)",6837,6838,"LINESTRING (-96.7783632 43.5440105, -96.7797418 43.5440105)",0.0835275,0.0110723650689102,primary
"(10033, 10009)",6838,6850,"LINESTRING (-96.7797418 43.5440105, -96.7801393 43.5439147)",0.016975,0.0033752967054817,motorway
"(10033, 10009)",6850,5921,"LINESTRING (-96.7801393 43.5439147, -96.7802649 43.5438655)",0.0057599999999999,0.0011453142281929,motorway
"(10033, 10009)",5921,5561,"LINESTRING (-96.7802649 43.5438655, -96.7803989 43.5438297)",0.0057649999999999,0.0011463084245715,motorway
"(10033, 10009)",5561,6841,"LINESTRING (-96.7803989 43.5438297, -96.7808302 43.5433048)",0.0357,0.0070985621434873,motorway
"(10033, 10009)",6841,6842,"LINESTRING (-96.7808302 43.5433048, -96.7807919 43.5416529)",0.0917399999999999,0.018241515155281,motorway
"(10033, 10009)",6842,5365,"LINESTRING (-96.7807919 43.5416529, -96.7806399 43.5377034)",0.219415,0.0436283196838455,motorway
"(10033, 10009)",5365,5366,"LINESTRING (-96.7806399 43.5377034, -96.7806648 43.5312194)",0.4154480769230769,0.0715930754222227,motorway
"(10033, 10009)",5366,5571,"LINESTRING (-96.7806648 43.5312194, -96.7806641 43.530391)",0.053076923076923,0.0091466066834851,motorway
"(10033, 10009)",5571,5572,"LINESTRING (-96.7806641 43.530391, -96.7806648 43.5302978)",0.0059711538461538,0.001028993251892,motorway
"(10033, 10009)",5572,6673,"LINESTRING (-96.7806648 43.5302978, -96.7814009 43.5283944)",0.111135,0.0220980029080244,motorway
"(10033, 10009)",6673,6674,"LINESTRING (-96.7814009 43.5283944, -96.7818856 43.5276507)",0.045725,0.0090919258826599,motorway
"(10033, 10009)",6674,6675,"LINESTRING (-96.7818856 43.5276507, -96.7819295 43.5275385)",0.006485,0.0012894727030956,motorway
"(10033, 10009)",6675,6713,"LINESTRING (-96.7819295 43.5275385, -96.7855072 43.5288889)",0.349875,0.0324654827444791,secondary
"(10033, 10009)",6713,4116,"LINESTRING (-96.7855072 43.5288889, -96.7856757 43.5289516)",0.0163821428571428,0.00152012626294,secondary
"(10033, 10009)",4116,6679,"LINESTRING (-96.7856757 43.5289516, -96.7858621 43.5288652)",0.02679,0.0017756347322504,tertiary
"(10033, 10009)",6679,6669,"LINESTRING (-96.7858621 43.5288652, -96.7861558 43.5257833)",0.5216999999999999,0.0345781500490884,tertiary
"(10033, 10009)",6669,4963,"LINESTRING (-96.7861558 43.5257833, -96.7885942 43.5257888)",0.295575,0.0195906396410951,tertiary
"(10033, 10009)",4963,10009,"LINESTRING (-96.7885942 43.5257888, -96.7900651 43.5244033)",0.3888359823111755,0.0,centroid_connector_inward
"(10016, 10033)",10016,8975,"LINESTRING (-96.7215409 43.5279237, -96.7211777 43.5294006)",0.3336275322141128,0.0,centroid_connector_outward
"(10016, 10033)",8975,4638,"LINESTRING (-96.7211777 43.5294006, -96.7212911 43.5319054)",0.417165,0.0276495954863484,tertiary
"(10016, 10033)",4638,6893,"LINESTRING (-96.7212911 43.5319054, -96.7212946 43.5335132)",0.26784,0.0177523705369903,tertiary
"(10016, 10033)",6893,5881,"LINESTRING (-96.7212946 43.5335132, -96.7208621 43.5335158)",0.052425,0.0034747163433457,tertiary
"(10016, 10033)",5881,4931,"LINESTRING (-96.7208621 43.5335158, -96.7208616 43.5335869)",0.01185,0.0007854151391253,tertiary
"(10016, 10033)",4931,3679,"LINESTRING (-96.7208616 43.5335869, -96.7208606 43.5345906)",0.167205,0.0110823070326966,tertiary
"(10016, 10033)",3679,5880,"LINESTRING (-96.7208606 43.5345906, -96.7208889 43.5356386)",0.174615,0.0115734400437446,tertiary
"(10016, 10033)",5880,2682,"LINESTRING (-96.7208889 43.5356386, -96.7208815 43.5366702)",0.1718549999999999,0.0113905079100749,tertiary
"(10016, 10033)",2682,3839,"LINESTRING (-96.7208815 43.5366702, -96.7208496 43.5414422)",0.795045,0.0526953906570395,tertiary
"(10016, 10033)",3839,3838,"LINESTRING (-96.7208496 43.5414422, -96.7208953 43.5414429)",0.00369,0.000366858463718,secondary
"(10016, 10033)",3838,2094,"LINESTRING (-96.7208953 43.5414429, -96.7222929 43.5414456)",0.11291,0.0112254713112207,secondary
"(10016, 10033)",2094,3837,"LINESTRING (-96.7222929 43.5414456, -96.7237983 43.541443)",0.12162,0.0120914163570159,secondary
"(10016, 10033)",3837,3403,"LINESTRING (-96.7237983 43.541443, -96.7238104 43.5424593)",0.11287,0.0112214945257061,secondary
"(10016, 10033)",3403,4664,"LINESTRING (-96.7238104 43.5424593, -96.7238122 43.5434555)",0.11064,0.0109997887332695,secondary
"(10016, 10033)",4664,1415,"LINESTRING (-96.7238122 43.5434555, -96.7238163 43.5446766)",0.13561,0.0134822970907328,secondary
"(10016, 10033)",1415,2732,"LINESTRING (-96.7238163 43.5446766, -96.7238149 43.5449876)",0.025905,0.0034339542918214,primary
"(10016, 10033)",2732,2731,"LINESTRING (-96.7238149 43.5449876, -96.7238102 43.545901)",0.07608,0.010085128064921,primary
"(10016, 10033)",2731,3033,"LINESTRING (-96.7238102 43.545901, -96.7238051 43.5459918)",0.0075675,0.0010031441460474,primary
"(10016, 10033)",3033,3034,"LINESTRING (-96.7238051 43.5459918, -96.7253091 43.5459946)",0.2278125,0.0120794860004722,primary
"(10016, 10033)",3034,10033,"LINESTRING (-96.7253091 43.5459946, -96.727535 43.5453421)",0.3870337723443575,0.0,centroid_connector_inward
"(10034, 10015)",10034,3919,"LINESTRING (-96.7362052 43.5344669, -96.7375185 43.5330511)",0.3794329761031225,0.0,centroid_connector_outward
"(10034, 10015)",3919,4921,"LINESTRING (-96.7375185 43.5330511, -96.7387774 43.5330517)",0.12715,0.0101129655635229,tertiary
"(10034, 10015)",4921,4986,"LINESTRING (-96.7387774 43.5330517, -96.7400127 43.5330507)",0.1247625,0.0099230740552027,tertiary
"(10034, 10015)",4986,7113,"LINESTRING (-96.7400127 43.5330507, -96.7412655 43.5330535)",0.1265375,0.0100642499409695,tertiary
"(10034, 10015)",7113,4276,"LINESTRING (-96.7412655 43.5330535, -96.741259 43.532139)",0.12695,0.0100970584214646,tertiary
"(10034, 10015)",4276,2282,"LINESTRING (-96.741259 43.532139, -96.7412647 43.5312483)",0.12365,0.0098345905775038,tertiary
"(10034, 10015)",2282,5129,"LINESTRING (-96.7412647 43.5312483, -96.7412618 43.5303427)",0.1257124999999999,0.0099986329799793,tertiary
"(10034, 10015)",5129,7114,"LINESTRING (-96.7412618 43.5303427, -96.7412729 43.5294394)",0.1253999999999999,0.0099737780705133,tertiary
"(10034, 10015)",7114,8122,"LINESTRING (-96.7412729 43.5294394, -96.7425494 43.5294361)",0.10315,0.0102551356456684,secondary
"(10034, 10015)",8122,5618,"LINESTRING (-96.7425494 43.5294361, -96.7437681 43.5294293)",0.09848,0.0097908459368436,secondary
"(10034, 10015)",5618,6826,"LINESTRING (-96.7437681 43.5294293, -96.7449942 43.5294322)",0.09908,0.009850497719562,secondary
"(10034, 10015)",6826,4574,"LINESTRING (-96.7449942 43.5294322, -96.7462561 43.5294351)",0.10197,0.0101378204729889,secondary
"(10034, 10015)",4574,1918,"LINESTRING (-96.7462561 43.5294351, -96.747506 43.529438)",0.101,0.0100413834242608,secondary
"(10034, 10015)",1918,3598,"LINESTRING (-96.747506 43.529438, -96.748768 43.5294409)",0.10198,0.0101388146693675,secondary
"(10034, 10015)",3598,5089,"LINESTRING (-96.748768 43.5294409, -96.7500052 43.5294438)",0.09997,0.0099389811972609,secondary
"(10034, 10015)",5089,6645,"LINESTRING (-96.7500052 43.5294438, -96.7512368 43.5294467)",0.09952,0.0098942423602222,secondary
"(10034, 10015)",6645,2131,"LINESTRING (-96.7512368 43.5294467, -96.7522722 43.5294444)",0.08367,0.0083184411000782,secondary
"(10034, 10015)",2131,4091,"LINESTRING (-96.7522722 43.5294444, -96.7532472 43.529443)",0.07879,0.0078332732673021,secondary
"(10034, 10015)",4091,2233,"LINESTRING (-96.7532472 43.529443, -96.7542422 43.5294373)",0.0804,0.0079933388842631,secondary
"(10034, 10015)",2233,5165,"LINESTRING (-96.7542422 43.5294373, -96.756232 43.5294132)",0.16081,0.0159876719649048,secondary
"(10034, 10015)",5165,1488,"LINESTRING (-96.756232 43.5294132, -96.7573382 43.5294082)",0.08939,0.0088871214286601,secondary
"(10034, 10015)",1488,4492,"LINESTRING (-96.7573382 43.5294082, -96.7587272 43.5293926)",0.11225,0.0111598543502305,secondary
"(10034, 10015)",4492,10015,"LINESTRING (-96.7587272 43.5293926, -96.7606216 43.5283122)",0.3886255814630434,0.0,centroid_connector_inward
"(10027, 10015)",10027,8068,"LINESTRING (-96.7719045 43.5216706, -96.7720288 43.5215696)",0.0301046630377791,0.0,centroid_connector_outward
"(10027, 10015)",8068,6715,"LINESTRING (-96.7720288 43.5215696, -96.77162 43.5207101)",0.1262625,0.0100423776206395,primary
"(10027, 10015)",6715,6716,"LINESTRING (-96.77162 43.5207101, -96.7711025 43.5184175)",0.3242,0.025785477276399,primary
"(10027, 10015)",6716,8673,"LINESTRING (-96.7711025 43.5184175, -96.771103 43.517636)",0.1084875,0.0086286303702138,primary
"(10027, 10015)",8673,6701,"LINESTRING (-96.771103 43.517636, -96.7711058 43.5171427)",0.0684874999999999,0.0054472019585668,primary
"(10027, 10015)",6701,6702,"LINESTRING (-96.7711058 43.5171427, -96.771201 43.5160011)",0.15905,0.0126501547218114,primary
"(10027, 10015)",6702,6703,"LINESTRING (-96.771201 43.5160011, -96.7711866 43.515043)",0.133025,0.0105802378614835,primary
"(10027, 10015)",6703,6704,"LINESTRING (-96.7711866 43.515043, -96.7711855 43.5148334)",0.0291,0.0023144891694732,primary
"(10027, 10015)",6704,6711,"LINESTRING (-96.7711855 43.5148334, -96.7710013 43.5148334)",0.0159535714285714,0.0014803584077944,primary
"(10027, 10015)",6711,8255,"LINESTRING (-96.7710013 43.5148334, -96.7708672 43.5148334)",0.0116142857142857,0.0010777088744454,primary
"(10027, 10015)",8255,1687,"LINESTRING (-96.7708672 43.5148334, -96.769579 43.5148333)",0.1115571428571428,0.0103515726943964,primary
"(10027, 10015)",1687,6506,"LINESTRING (-96.769579 43.5148333, -96.767932 43.5148443)",0.1426285714285714,0.0132347421924515,primary
"(10027, 10015)",6506,5575,"LINESTRING (-96.767932 43.5148443, -96.7664027 43.5148433)",0.1324392857142857,0.0122892614363652,primary
"(10027, 10015)",5575,5574,"LINESTRING (-96.7664027 43.5148433, -96.7651538 43.5148431)",0.10815,0.010035418245989,primary
"(10027, 10015)",5574,6564,"LINESTRING (-96.7651538 43.5148431, -96.7625949 43.5148363)",0.2215928571428571,0.020561969503026,primary
"(10027, 10015)",6564,8577,"LINESTRING (-96.7625949 43.5148363, -96.761834 43.514834)",0.0658928571428571,0.006114307728634,primary
"(10027, 10015)",8577,8578,"LINESTRING (-96.761834 43.514834, -96.7611073 43.5148319)",0.0629357142857142,0.0058399095281295,primary
"(10027, 10015)",8578,8579,"LINESTRING (-96.7611073 43.5148319, -96.7611122 43.5151413)",0.04295,0.0034160587570059,secondary
"(10027, 10015)",8579,8243,"LINESTRING (-96.7611122 43.5151413, -96.7611171 43.5154495)",0.0427874999999999,0.0034031342040836,secondary
"(10027, 10015)",8243,4690,"LINESTRING (-96.7611171 43.5154495, -96.7611362 43.5166606)",0.1681375,0.0133729354890824,secondary
"(10027, 10015)",4690,1878,"LINESTRING (-96.7611362 43.5166606, -96.7611525 43.5176843)",0.142125,0.0113040128251332,secondary
"(10027, 10015)",1878,1671,"LINESTRING (-96.7611525 43.5176843, -96.7611571 43.5184917)",0.1120875,0.0089149589272621,secondary
"(10027, 10015)",1671,2875,"LINESTRING (-96.7611571 43.5184917, -96.7611678 43.5193889)",0.1245624999999999,0.0099071669131445,secondary
